2025-07-20T17:15:17.595574,71
2025-07-20T17:15:18.105467,71
2025-07-20T17:15:18.616040,69
2025-07-20T17:15:19.096877,69
2025-07-20T17:15:19.605254,68
2025-07-20T17:15:20.115413,68
2025-07-20T17:15:20.597010,66
2025-07-20T17:15:21.104964,66
2025-07-20T17:15:21.615080,65
2025-07-20T17:15:22.095007,65
2025-07-20T17:15:22.605288,64
2025-07-20T17:15:23.115417,64
2025-07-20T17:15:23.596708,65
2025-07-20T17:15:24.105472,65
2025-07-20T17:15:24.765463,66
2025-07-20T17:15:25.098309,66
2025-07-20T17:15:25.754694,69
2025-07-20T17:15:26.414408,69
2025-07-20T17:15:26.744643,72
2025-07-20T17:15:27.404505,72
2025-07-20T17:15:27.735547,72
2025-07-20T17:15:28.394539,72
2025-07-20T17:15:28.724397,71
2025-07-20T17:15:29.384922,71
2025-07-20T17:15:30.045426,70
2025-07-20T17:15:30.375741,70
2025-07-20T17:15:30.706380,69
2025-07-20T17:15:31.365305,69
2025-07-20T17:15:31.695674,68
2025-07-20T17:15:32.354935,68
2025-07-20T17:15:32.684675,67
2025-07-20T17:15:33.345153,67
2025-07-20T17:15:33.674755,66
2025-07-20T17:15:34.334959,66
2025-07-20T17:15:34.666012,66
2025-07-20T17:15:35.324487,66
2025-07-20T17:15:35.654418,66
2025-07-20T17:15:36.314964,66
2025-07-20T17:15:36.645924,67
2025-07-20T17:15:37.304482,67
2025-07-20T17:15:37.637545,67
2025-07-20T17:15:38.295674,67
2025-07-20T17:15:38.626395,68
2025-07-20T17:15:39.285393,68
2025-07-20T17:15:39.614749,68
2025-07-20T17:15:40.275822,68
2025-07-20T17:15:40.605174,68
2025-07-20T17:15:41.265382,68
2025-07-20T17:15:41.596619,68
2025-07-20T17:15:42.254450,68
2025-07-20T17:15:42.945111,68
2025-07-20T17:15:43.246317,68
2025-07-20T17:15:43.905483,67
2025-07-20T17:15:44.235889,67
2025-07-20T17:15:44.895877,67
2025-07-20T17:15:45.230193,67
2025-07-20T17:15:45.886202,67
2025-07-20T17:15:46.546233,67
2025-07-20T17:15:46.875619,67
2025-07-20T17:15:47.209792,67
2025-07-20T17:15:47.865834,67
2025-07-20T17:15:48.195239,67
2025-07-20T17:15:48.855416,67
2025-07-20T17:15:49.186315,67
2025-07-20T17:15:49.844941,68
2025-07-20T17:15:50.175068,68
2025-07-20T17:15:50.834995,68
2025-07-20T17:15:51.166028,68
2025-07-20T17:15:51.825002,68
2025-07-20T17:15:52.155618,68
2025-07-20T17:15:52.815291,68
2025-07-20T17:15:53.145771,68
2025-07-20T17:15:53.805205,69
2025-07-20T17:15:54.135844,69
2025-07-20T17:15:54.796600,69
2025-07-20T17:15:55.125594,69
